entrez_id,symbol,Annotated_drug_processing,Disease_gene_Menche,Disease_gene_New,Drug_target,neighbors,nb_disease_genes_2015,nb_disease_gene_New,nb_drug_target,Palliative_target,zscore,Transcription_factor
133558,MROH2B,No,No,No,No,3,0,1,0,No,-0.810083342,No
10669,CGREF1,No,No,No,No,3,1,1,1,No,0.459777032,No
57493,HEG1,No,No,No,No,4,1,1,1,No,0.132057799,No
162962,ZNF836,No,No,No,No,1,1,1,1,No,1.922447449,Yes
10157,AASS,Yes,Yes,Yes,Yes,1,0,0,0,No,-0.520170265,No
83416,FCRL5,No,No,No,No,9,1,2,4,No,1.244603027,No
117531,TMC1,No,No,Yes,No,2,0,0,0,No,-0.732073624,No
196415,C12orf77,No,No,No,No,2,2,2,0,No,-0.732073624,No
29802,VPREB3,No,No,No,No,1,0,1,1,No,1.922447449,No
89801,PPP1R3F,No,No,No,No,6,3,2,5,No,2.972437451,No
22818,COPZ1,No,No,No,No,18,2,5,2,No,-0.771136663,No
43847,KLK14,No,No,No,No,1,1,0,0,No,-0.520170265,No
93432,MGAM2,No,No,No,No,1,0,0,0,No,-0.520170265,No
9515,STXBP5L,No,No,No,No,14,7,7,3,No,0.112298202,No
83539,CHST9,No,No,Yes,No,3,2,2,1,No,0.459777032,No
124801,LSM12,No,No,No,No,9,1,2,2,No,-0.043019652,No
3046,HBE1,Yes,No,No,No,7,4,2,2,No,0.389515401,No
51195,RAPGEFL1,No,No,No,No,3,1,1,0,No,-0.810083342,No
51385,ZNF589,No,No,No,No,4,2,0,1,No,0.132057799,Yes
7783,ZP2,No,No,No,No,7,0,3,5,No,2.704307308,No
389434,IYD,No,Yes,No,Yes,4,1,1,0,No,-0.934308929,No
170692,ADAMTS18,No,No,Yes,No,4,2,1,3,No,2.264791256,No
146723,C17orf77,No,No,No,No,3,1,0,0,No,-0.810083342,No
449520,GGNBP1,No,No,No,No,2,0,2,1,No,0.881815956,No
100505478,TEX48,No,No,No,No,3,0,1,0,No,-0.810083342,No
1565,CYP2D6,Yes,No,Yes,Yes,3,2,3,3,Yes,2.999497778,No
122773,KLHDC1,No,No,Yes,No,2,0,0,1,No,0.881815956,No
283337,ZNF740,No,No,No,No,7,3,4,3,No,1.161112704,Yes
653319,KIAA0895L,No,No,No,No,3,1,1,1,No,0.459777032,No
1215,CMA1,No,No,No,Yes,6,1,3,2,No,0.512211067,No
54328,GPR173,No,No,No,No,1,1,0,0,No,-0.520170265,No
64925,CCDC71,No,No,No,No,7,1,1,2,No,0.389515401,Yes
128229,TSACC,No,No,No,No,4,1,3,0,No,-0.934308929,No
100130733,LRRC70,No,No,No,No,1,0,0,0,No,-0.520170265,No
91298,C12orf29,No,No,No,No,2,0,1,0,No,-0.732073624,No
83482,SCRT1,No,No,No,No,1,1,1,0,No,-0.520170265,Yes
64582,GPR135,No,No,No,No,4,0,1,0,No,-0.934308929,No
3612,IMPA1,No,No,Yes,Yes,3,0,1,2,No,1.729637405,No
5101,PCDH9,No,No,Yes,No,7,1,1,1,No,-0.382081901,No
343477,HSP90B3P,No,No,No,No,1,1,1,0,No,-0.520170265,No
148418,SAMD13,No,No,No,No,1,0,1,0,No,-0.520170265,No
51277,DNAJC27,No,No,No,No,4,1,1,0,No,-0.934308929,No
79591,ARMH3,No,No,Yes,No,2,0,0,1,No,0.881815956,No
80072,HEXA-AS1,No,No,No,No,7,2,4,2,No,0.389515401,No
100287470,LINC00265-3P,No,No,No,No,3,2,2,0,No,-0.810083342,No
440822,PIWIL3,No,No,No,No,1,1,1,0,No,-0.520170265,No
150776,SMPD4BP,No,No,No,No,2,0,1,0,No,-0.732073624,No
619568,SNORA4,No,No,No,No,3,3,3,0,No,-0.810083342,No
51360,MBTPS2,No,No,Yes,No,3,0,1,0,No,-0.810083342,No
55089,SLC38A4,No,No,No,No,1,0,0,0,No,-0.520170265,No
57127,RHBG,No,No,No,No,7,0,4,2,No,0.389515401,No
159,ADSS2,Yes,No,No,No,11,0,2,2,No,-0.272325905,No
80736,SLC44A4,Yes,Yes,Yes,Yes,2,0,1,1,Yes,0.881815956,No
353189,SLCO4C1,No,No,Yes,Yes,2,0,1,1,No,0.881815956,No
2692,GHRHR,No,Yes,Yes,Yes,1,0,0,0,No,-0.520170265,No
400566,C17orf97,No,No,No,No,2,0,0,0,No,-0.732073624,No
79627,OGFRL1,No,No,No,No,1,1,1,1,No,1.922447449,No
11119,BTN3A1,No,No,Yes,No,7,3,2,1,No,-0.382081901,No
55811,ADCY10,No,No,No,No,1,1,0,1,No,1.922447449,No
160335,TMTC2,No,No,No,No,2,0,0,0,No,-0.732073624,No
11141,IL1RAPL1,No,Yes,Yes,No,6,4,4,2,No,0.512211067,No
162466,PHOSPHO1,No,No,No,Yes,11,2,6,2,Yes,-0.272325905,No
84074,QRICH2,No,No,Yes,No,1,0,1,0,No,-0.520170265,No
4994,OR3A1,No,No,No,No,1,1,1,0,No,-0.520170265,No
53349,ZFYVE1,No,No,No,No,11,4,3,4,No,0.802323407,No
245911,DEFB108B,No,No,No,No,3,0,1,0,No,-0.810083342,No
84836,ABHD14B,No,No,No,No,2,0,1,1,No,0.881815956,No
9840,TESPA1,No,No,No,No,14,4,6,6,No,1.606971458,No
126123,IZUMO2,No,No,No,No,1,1,1,0,No,-0.520170265,No
219844,HYLS1,No,No,Yes,No,4,0,1,1,No,0.132057799,No
199692,ZNF627,No,No,No,No,8,1,3,0,No,-1.24109149,Yes
57721,METTL14,No,No,No,No,6,2,2,1,No,-0.307864395,No
6983,TRGV9,No,No,No,No,1,0,1,0,No,-0.520170265,No
25946,ZNF385A,No,No,No,No,4,1,2,2,No,1.198424527,Yes
374666,WASH3P,No,No,No,No,4,2,1,1,No,0.132057799,No
6981,TRGV7,No,No,No,No,1,0,0,0,No,-0.520170265,No
221393,ADGRF4,No,No,No,No,1,0,0,0,No,-0.520170265,No
79612,NAA16,No,No,No,No,16,0,5,0,No,-1.580212234,Yes
100133205,LINC00240,No,No,Yes,No,1,0,0,0,No,-0.520170265,No
57605,PITPNM2,No,No,Yes,No,3,1,2,1,No,0.459777032,No
100130742,LRRC69,No,No,No,No,1,0,0,0,No,-0.520170265,No
441476,STPG3,No,No,No,No,3,1,1,1,No,0.459777032,No
4338,MOCS2,No,No,No,No,5,2,3,1,No,-0.035695528,No
137964,GPAT4,No,No,No,No,5,0,3,1,No,-0.035695528,No
7923,HSD17B8,No,No,Yes,Yes,13,1,3,3,No,-0.003949879,No
80115,BAIAP2L2,No,No,No,No,6,0,1,1,No,-0.307864395,No
653145,ANXA8,No,No,No,No,5,3,2,1,No,-0.035695528,No
84173,ELMOD3,No,No,Yes,No,3,1,1,0,No,-0.810083342,No
79782,LRRC31,No,No,Yes,No,4,0,1,1,No,0.132057799,No
101410538,MMP24OS,No,No,Yes,No,2,0,1,0,No,-0.732073624,No
91574,C12orf65,No,No,Yes,No,3,3,2,2,No,1.729637405,No
100303755,PET117,No,No,No,No,1,0,0,0,No,-0.520170265,No
29801,ZDHHC8,No,No,No,No,4,1,1,0,No,-0.934308929,No
1463,NCAN,Yes,No,Yes,Yes,6,1,3,2,No,0.512211067,No
23452,ANGPTL2,No,No,No,No,3,1,0,1,No,0.459777032,No
7827,NPHS2,No,Yes,Yes,No,5,3,3,1,No,-0.035695528,No
51011,FAHD2A,No,No,No,No,6,3,2,1,No,-0.307864395,No
8339,H2BC8,No,No,No,No,7,3,5,3,No,1.161112704,No
100037417,DDTL,No,No,No,No,5,0,1,1,No,-0.035695528,No
401138,AMTN,No,No,No,No,10,2,3,2,No,-0.048479306,No
10974,ADIRF,No,No,No,No,3,0,0,2,No,1.729637405,No
121340,SP7,No,Yes,Yes,No,10,3,5,1,No,-0.640212018,Yes
55779,CFAP44,No,No,Yes,No,8,4,3,3,No,0.763748609,No
1208,CLPS,No,No,No,Yes,3,0,0,2,No,1.729637405,No
79691,QTRT2,No,No,No,No,5,2,4,1,No,-0.035695528,No
4062,LY6H,No,No,No,No,3,0,0,0,No,-0.810083342,No
126,ADH1C,Yes,No,Yes,Yes,2,1,1,1,Yes,0.881815956,No
63929,XPNPEP3,No,No,Yes,No,7,1,1,4,No,1.932710006,No
9159,PCSK7,No,No,No,No,5,5,4,1,No,-0.035695528,No
10635,RAD51AP1,No,No,No,No,14,5,7,5,No,1.10874704,No
152225,LINC02085,No,No,Yes,No,2,0,0,0,No,-0.732073624,No
203069,R3HCC1,No,No,No,No,5,1,2,0,No,-1.008786655,No
7439,BEST1,No,Yes,Yes,No,9,1,5,4,No,1.244603027,No
4438,MSH4,No,No,No,No,12,8,9,3,No,0.433497288,No
5136,PDE1A,No,No,No,Yes,2,1,2,1,No,0.881815956,No
5255,PHKA1,No,Yes,No,No,11,2,4,3,No,0.264998751,No
90639,COX19,No,No,No,No,2,0,0,0,No,-0.732073624,No
117289,TAGAP,No,Yes,Yes,No,1,0,1,0,No,-0.520170265,No
9534,ZNF254,No,No,No,No,7,2,3,2,No,0.389515401,Yes
100131187,TSTD1,No,No,No,No,2,0,0,0,No,-0.732073624,No
221443,OARD1,No,No,No,No,13,3,3,3,No,-0.003949879,No
285016,ALKAL2,No,No,No,No,1,1,1,1,No,1.922447449,No
50,ACO2,Yes,No,Yes,Yes,15,5,4,5,No,1.022789193,No
10581,IFITM2,No,No,No,No,8,2,2,1,No,-0.572811457,No
2350,FOLR2,Yes,No,No,Yes,0,0,0,0,No,-1.24109149,No
346653,FAM71F2,No,No,No,No,2,0,0,0,No,-0.732073624,No
474381,H2AB2,No,No,No,No,3,1,0,0,No,-0.810083342,No
90226,UCN2,No,No,No,No,1,0,0,0,No,-0.520170265,No
121268,RHEBL1,No,No,No,No,6,0,3,2,No,0.512211067,No
441525,SPANXN4,No,Yes,No,No,1,0,0,0,No,-0.520170265,No
2852,GPER1,No,No,No,Yes,3,1,2,0,No,-0.810083342,No
147495,APCDD1,No,Yes,Yes,No,6,1,2,6,No,3.792512913,No
55683,KANSL3,No,No,No,Yes,13,2,7,3,No,-0.003949879,No
23509,POFUT1,No,No,Yes,No,8,6,6,4,No,1.432028643,Yes
80832,APOL4,No,Yes,No,No,5,1,1,0,No,-1.008786655,No
23007,PLCH1,No,Yes,No,No,6,3,3,1,No,-0.307864395,No
51622,CCZ1,No,No,No,No,10,2,3,0,No,-1.231944729,No
4037,LRP3,No,No,No,No,3,0,0,1,No,0.459777032,No
100128076,LOC100128076,No,No,No,No,1,0,1,0,No,-0.520170265,No
79817,MOB3B,No,No,Yes,No,6,0,2,5,No,2.972437451,No
84101,USP44,No,No,No,No,2,0,0,0,No,-0.732073624,No
84689,MS4A14,No,No,No,No,6,0,0,1,No,-0.307864395,No
124975,GGT6,Yes,No,No,No,10,2,2,0,No,-1.231944729,No
145853,C15orf61,No,No,No,No,1,0,1,0,No,-0.520170265,No
6754,SSTR4,No,No,No,Yes,1,0,0,0,No,-0.520170265,No
7652,ZNF99,No,No,No,No,1,0,0,1,No,1.922447449,Yes
246778,IL27,No,Yes,Yes,No,10,2,5,3,No,0.543253405,No
728340,GTF2H2C,No,No,No,No,12,4,6,1,No,-0.752577076,No
107987235,LOC107987235,No,No,No,No,1,0,0,0,No,-0.520170265,No
3067,HDC,No,No,Yes,Yes,4,2,2,0,No,-0.934308929,No
2591,GALNT3,No,Yes,No,No,3,0,0,0,No,-0.810083342,No
374928,ZNF773,No,No,No,No,3,0,0,1,No,0.459777032,Yes
2165,F13B,No,Yes,Yes,Yes,2,2,2,2,No,2.495705535,No
574040,SNORA6,No,No,No,No,3,3,3,0,No,-0.810083342,No
92259,MRPS36,No,No,No,No,5,2,2,2,No,0.9373956,No
64109,CRLF2,No,No,No,No,4,3,3,1,No,0.132057799,No
114836,SLAMF6,No,No,Yes,No,10,2,2,1,No,-0.640212018,No
7941,PLA2G7,Yes,Yes,Yes,Yes,1,0,1,0,No,-0.520170265,No
254887,ZDHHC23,No,No,No,No,7,2,1,2,No,0.389515401,No
85438,CABS1,No,No,No,No,8,2,3,3,No,0.763748609,No
119385,AGAP11,No,No,No,No,1,0,0,0,No,-0.520170265,No
492303,GEMIN8P4,No,No,No,No,2,0,0,0,No,-0.732073624,No
91947,ARRDC4,No,No,No,No,8,0,3,3,No,0.763748609,No
51733,UPB1,No,No,No,No,1,1,1,0,No,-0.520170265,No
140700,SAMD10,No,No,No,No,3,1,3,0,No,-0.810083342,No
339983,NAT8L,No,No,No,No,3,1,1,0,No,-0.810083342,No
10650,PRELID3A,No,No,No,No,3,1,1,1,No,0.459777032,No
2946,GSTM2,No,No,Yes,Yes,5,1,1,5,No,3.856668982,No
26503,SLC17A5,No,Yes,Yes,No,2,0,0,0,No,-0.732073624,No
55106,SLFN12,No,No,No,No,3,0,0,0,No,-0.810083342,No
23370,ARHGEF18,No,No,Yes,No,5,2,4,1,No,-0.035695528,No
79744,ZNF419,No,No,No,No,4,0,2,1,No,0.132057799,Yes
22801,ITGA11,No,No,Yes,No,11,3,4,2,No,-0.272325905,No
148753,FAM163A,No,No,No,No,10,0,3,4,No,1.134986116,No
84513,PLPP5,No,No,No,No,2,0,0,1,No,0.881815956,No
24146,CLDN15,No,No,No,No,3,0,0,0,No,-0.810083342,No
2713,GK3P,No,No,No,No,1,0,0,0,No,-0.520170265,No
157657,C8orf37,No,No,Yes,No,5,2,4,0,No,-1.008786655,No
63899,NSUN3,No,No,No,No,9,3,3,2,No,-0.043019652,No
26584,DUX1,No,No,No,No,6,3,4,2,No,0.512211067,No
1968,EIF2S3,No,No,No,Yes,11,0,4,2,No,-0.272325905,No
146512,FLJ30679,No,No,No,No,2,0,0,0,No,-0.732073624,No
7627,ZNF75A,No,No,No,No,3,0,1,0,No,-0.810083342,Yes
346606,MOGAT3,No,No,No,No,1,1,1,1,No,1.922447449,No
10267,RAMP1,No,No,No,Yes,8,0,2,2,No,0.095468576,No
260434,PYDC1,No,No,No,No,3,0,0,2,No,1.729637405,No
1379,CR1L,No,No,No,No,5,4,4,0,No,-1.008786655,No
219995,MS4A15,No,No,No,No,2,1,1,0,No,-0.732073624,No
28663,TRAV20,No,No,No,No,2,1,1,0,No,-0.732073624,No
10350,ABCA9,No,No,No,No,2,1,1,0,No,-0.732073624,No
148203,ZNF738,No,No,No,No,1,0,1,0,No,-0.520170265,Yes
137735,ABRA,No,No,No,No,7,2,1,1,No,-0.382081901,Yes
139604,MAGEB16,No,No,No,No,1,0,0,0,No,-0.520170265,No
653657,MBD3L3,No,No,No,No,1,0,0,0,No,-0.520170265,No
10913,EDAR,No,Yes,Yes,No,9,2,3,0,No,-1.33064233,No
222236,NAPEPLD,No,No,No,Yes,6,1,2,1,Yes,-0.307864395,No
9227,LRAT,No,Yes,Yes,Yes,5,0,1,0,No,-1.008786655,No
80129,CCDC170,No,Yes,Yes,No,6,1,3,1,No,-0.307864395,No
100310812,SPDYE2B,No,No,No,No,4,0,0,0,No,-0.934308929,No
653820,FAM72B,No,No,No,No,3,0,0,0,No,-0.810083342,No
1286,COL4A4,No,Yes,Yes,Yes,4,0,1,1,No,0.132057799,No
23660,ZKSCAN5,No,No,Yes,No,10,1,2,0,No,-1.231944729,Yes
54707,GPN2,No,No,No,No,10,1,3,1,No,-0.640212018,No
8537,BCAS1,No,No,No,No,5,1,3,1,No,-0.035695528,No
78997,GDAP1L1,No,No,No,No,1,1,1,0,No,-0.520170265,No
29114,TAGLN3,No,No,No,No,2,1,1,1,No,0.881815956,No
9032,TM4SF5,No,No,Yes,No,2,0,0,0,No,-0.732073624,No
25996,REXO2,No,No,No,No,4,0,2,1,No,0.132057799,No
94033,FTMT,No,No,No,No,0,0,0,0,No,-0.934308929,No
10178,TENM1,No,No,No,No,5,1,3,0,No,-1.008786655,No
8492,PRSS12,No,Yes,Yes,No,4,1,2,0,No,-0.934308929,No
23732,FRRS1L,No,No,Yes,No,1,0,0,0,No,-0.520170265,No
130557,ZNF513,No,Yes,Yes,No,6,1,3,1,No,-0.307864395,Yes
148229,ATP8B3,No,No,No,No,1,0,1,0,No,-0.520170265,No
10753,CAPN9,No,No,No,No,0,0,0,0,No,-0.520170265,No
168537,GIMAP7,No,No,No,No,0,0,0,0,No,-0.520170265,No
4821,NKX2-2,No,No,No,No,5,1,3,1,No,-0.035695528,Yes
80177,MYCT1,No,No,No,No,1,1,1,0,No,-0.520170265,No
128864,C20orf144,No,No,No,No,1,0,1,0,No,-0.520170265,No
160897,GPR180,No,No,No,No,2,1,2,0,No,-0.732073624,No
199223,TTC21A,No,No,Yes,No,5,1,1,1,No,-0.035695528,No
10732,TCFL5,No,No,No,No,2,1,1,1,No,0.881815956,Yes
115827,RAB3C,No,No,No,No,6,1,2,0,No,-1.127939856,No
7940,LST1,No,Yes,Yes,No,8,2,2,2,No,0.095468576,No
404665,CACTIN-AS1,No,No,No,No,1,1,1,0,No,-0.520170265,No
56180,MOSPD1,No,No,No,No,1,0,0,0,No,-0.520170265,No
440279,UNC13C,No,No,Yes,No,3,0,0,0,No,-0.810083342,No
51059,FAM135B,No,Yes,No,No,2,0,0,0,No,-0.732073624,No
11093,ADAMTS13,No,Yes,Yes,Yes,2,2,2,2,No,2.495705535,No
139065,SLITRK4,No,No,No,No,2,0,2,1,No,0.881815956,No
645345,CHCHD2P9,No,Yes,No,No,5,2,2,0,No,-1.008786655,No
2676,GFRA3,No,No,No,No,1,0,0,0,No,-0.520170265,No
9048,ARTN,No,No,No,No,3,0,2,0,No,-0.810083342,No
132160,PPM1M,No,No,Yes,No,5,3,3,0,No,-1.008786655,No
100128413,XIAPP3,No,No,No,No,1,0,0,0,No,-0.520170265,No
79865,TREML2,No,No,No,No,7,0,0,1,No,-0.382081901,No
158046,NXNL2,No,No,No,No,2,2,1,1,No,0.881815956,No
149483,CCDC17,No,No,No,No,12,3,3,2,No,-0.159539894,No
28659,TRAV24,No,No,No,No,2,1,1,0,No,-0.732073624,No
84215,ZNF541,No,No,No,No,2,0,0,0,No,-0.732073624,Yes
8911,CACNA1I,No,No,Yes,Yes,4,3,2,2,Yes,1.198424527,No
10686,CLDN16,No,No,No,No,3,1,2,0,No,-0.810083342,No
28834,IGLC7,No,No,No,No,1,0,0,0,No,-0.520170265,No
80031,SEMA6D,No,Yes,Yes,No,1,1,1,0,No,-0.520170265,No
57519,STARD9,No,No,No,No,11,1,2,4,No,0.802323407,No
80307,FER1L4,No,No,No,No,1,0,0,0,No,-0.520170265,No
89874,SLC25A21,No,No,Yes,Yes,5,2,2,1,No,-0.035695528,No
120406,NXPE2,No,No,Yes,No,5,0,3,0,No,-1.008786655,No
680,BRS3,No,No,No,No,4,1,3,3,No,2.264791256,No
285668,C5orf64,No,No,No,No,2,0,0,0,No,-0.732073624,No
644150,WIPF3,No,Yes,No,No,4,0,2,1,No,0.132057799,No
114915,EPB41L4A-AS1,No,No,No,No,2,1,2,0,No,-0.732073624,No
116966,WDR17,No,No,Yes,No,10,7,7,4,No,1.134986116,No
285958,SNHG15,No,No,No,No,5,3,4,1,No,-0.035695528,No
728609,SDHAP3,No,No,No,No,1,0,1,0,No,-0.520170265,No
57538,ALPK3,No,No,Yes,No,6,0,2,0,No,-1.127939856,No
6368,CCL23,No,No,No,No,3,1,2,1,No,0.459777032,No
79799,UGT2A3,No,No,No,No,3,1,1,1,No,0.459777032,No
85460,ZNF518B,No,No,No,No,2,0,0,0,No,-0.732073624,Yes
116437,LINC01257,No,No,No,No,1,1,1,0,No,-0.520170265,No
4991,OR1D2,No,No,No,No,1,1,1,0,No,-0.520170265,No
55531,ELMOD1,No,No,Yes,No,5,0,0,2,No,0.9373956,No
283209,PGM2L1,No,No,No,No,6,1,3,2,No,0.512211067,No
126859,AXDND1,No,No,No,No,5,3,4,1,No,-0.035695528,No
3381,IBSP,No,No,No,No,2,0,0,0,No,-0.732073624,No
9024,BRSK2,No,No,No,No,19,7,10,10,No,2.426723544,No
100131176,WDR86-AS1,No,No,No,No,1,0,0,0,No,-0.520170265,No
1807,DPYS,Yes,Yes,Yes,No,4,0,0,1,No,0.132057799,No
389203,SMIM20,No,Yes,No,No,4,0,0,0,No,-0.934308929,No
549,AUH,No,No,Yes,No,7,1,2,0,No,-1.153679204,No
10235,RASGRP2,No,No,No,No,5,0,0,1,No,-0.035695528,No
147199,SCGB1C1,No,No,No,No,1,0,1,0,No,-0.520170265,No
8822,FGF17,No,No,Yes,No,6,4,5,2,No,0.512211067,No
643866,CBLN3,No,No,No,No,7,1,5,2,No,0.389515401,No
56977,STOX2,No,No,No,No,2,0,0,1,No,0.881815956,No
407011,MIR23B,No,No,No,No,1,0,0,0,No,-0.520170265,No
168391,GALNTL5,No,No,No,No,3,1,1,1,No,0.459777032,No
5096,PCCB,Yes,Yes,Yes,Yes,7,3,2,3,No,1.161112704,No
135946,OR6B1,No,No,No,No,4,1,1,0,No,-0.934308929,No
3823,KLRC3,No,No,No,No,2,1,0,1,No,0.881815956,No
197135,PATL2,No,No,No,No,2,1,1,1,No,0.881815956,No
124402,UBALD1,No,No,No,No,6,1,1,0,No,-1.127939856,No
140032,RPS4Y2,No,No,No,No,3,0,0,1,No,0.459777032,No
399671,HEATR4,No,No,No,No,1,0,1,0,No,-0.520170265,No
9304,SNORD22,No,No,No,No,5,4,4,0,No,-1.008786655,No
728621,CCDC30,No,No,No,No,2,0,1,0,No,-0.732073624,No
130612,TMEM198,No,No,No,No,2,1,1,0,No,-0.732073624,No
84073,MYCBPAP,No,No,No,No,2,0,0,1,No,0.881815956,No
80309,SPHKAP,No,No,Yes,No,3,0,1,1,No,0.459777032,No
151056,PLB1,No,No,No,No,16,0,6,4,No,0.233998521,No
79879,CCDC134,No,No,Yes,No,4,0,1,1,No,0.132057799,No
10227,MFSD10,Yes,No,No,No,3,0,1,1,No,0.459777032,No
677831,SNORA51,No,No,No,No,1,0,1,1,No,1.922447449,No
390927,ZNF793,No,No,No,No,3,1,0,0,No,-0.810083342,Yes
7125,TNNC2,No,No,No,Yes,5,1,2,2,No,0.9373956,No
112483,SAT2,Yes,No,No,Yes,9,3,5,5,No,1.888414366,No
27012,KCNV1,No,No,No,No,4,0,1,2,No,1.198424527,No
113000,RPUSD1,No,No,No,No,7,2,1,1,No,-0.382081901,No
51761,ATP8A2,No,No,Yes,No,2,0,0,0,No,-0.732073624,No
253650,ANKRD18A,No,No,No,No,5,0,1,0,No,-1.008786655,No
5545,PRB4,No,No,No,No,3,0,0,1,No,0.459777032,No
83733,SLC25A18,Yes,No,No,Yes,6,1,1,1,No,-0.307864395,No
6556,SLC11A1,Yes,No,Yes,No,7,1,3,2,No,0.389515401,No
6957,TRB,No,No,Yes,No,2,0,2,1,No,0.881815956,No
3467,IFNW1,No,No,No,No,3,0,0,2,No,1.729637405,No
51266,CLEC1B,No,No,No,No,3,0,1,1,No,0.459777032,No
83887,TTLL2,No,No,No,No,1,0,0,0,No,-0.520170265,No
135152,B3GAT2,No,No,No,No,1,1,0,0,No,-0.520170265,No
170062,FAM47B,No,No,No,No,3,1,1,1,No,0.459777032,No
391634,HSP90AB2P,No,No,No,No,3,0,2,2,No,1.729637405,No
349667,RTN4RL2,No,No,No,No,3,0,1,1,No,0.459777032,No
51751,HIGD1B,No,No,No,No,1,0,0,0,No,-0.520170265,No
221078,NSUN6,No,No,No,No,1,1,1,0,No,-0.520170265,No
5623,PSPN,No,No,No,No,1,0,0,0,No,-0.520170265,No
64096,GFRA4,No,No,No,No,1,0,0,0,No,-0.520170265,No
51201,ZDHHC2,No,Yes,Yes,No,2,1,2,0,No,-0.732073624,Yes
6523,SLC5A1,No,No,No,Yes,4,2,2,1,No,0.132057799,No
64211,LHX5,No,No,No,No,3,1,3,0,No,-0.810083342,Yes
81558,FAM117A,No,No,No,No,5,0,1,1,No,-0.035695528,No
222256,CDHR3,No,No,Yes,No,3,0,0,1,No,0.459777032,No
84218,TBC1D3F,No,No,No,No,5,0,1,1,No,-0.035695528,No
55647,RAB20,No,No,No,No,0,0,0,0,No,-1.008786655,No
138715,ARID3C,No,No,No,No,5,0,1,0,No,-1.008786655,Yes
692088,SNORD50B,No,No,No,No,3,3,3,0,No,-0.810083342,No
389119,INKA1,No,No,No,No,9,3,5,2,No,-0.043019652,No
115701,ALPK2,No,No,No,No,1,0,0,0,No,-0.520170265,No
64648,SPANXD,No,No,No,No,3,2,3,1,No,0.459777032,No
84072,HORMAD1,No,No,No,No,6,2,3,0,No,-1.127939856,No
3120,HLA-DQB2,No,Yes,Yes,No,5,0,3,0,No,-1.008786655,Yes
57489,ODF2L,No,No,No,No,14,2,2,3,No,0.112298202,No
645974,PABPC1L2B,No,No,No,No,1,0,0,0,No,-0.520170265,No
23467,NPTXR,No,No,No,No,3,1,2,0,No,-0.810083342,No
9630,GNA14,No,No,No,No,4,0,1,1,No,0.132057799,No
85508,SCRT2,No,No,No,No,3,1,1,0,No,-0.810083342,Yes
162998,OR7D2,No,No,No,No,1,1,0,0,No,-0.520170265,No
84419,C15orf48,No,No,No,No,3,0,1,1,No,0.459777032,No
404217,CTXN1,No,No,No,No,1,0,1,0,No,-0.520170265,No
128218,TMEM125,No,No,No,No,1,0,0,0,No,-0.520170265,No
23443,SLC35A3,No,No,Yes,No,5,2,4,0,No,-1.008786655,No
166655,TRIM60,No,No,No,No,1,0,0,0,No,-0.520170265,No
401474,SAMD12,No,No,Yes,No,1,0,0,0,No,-0.520170265,No
64860,ARMCX5,No,No,No,No,3,0,1,2,No,1.729637405,No
55855,DENND10P1,No,No,No,No,1,0,0,0,No,-0.520170265,No
283869,NPW,No,No,No,No,2,0,0,0,No,-0.732073624,No
54954,FAM120C,No,No,No,No,8,0,3,1,No,-0.572811457,No
2990,GUSB,No,Yes,Yes,Yes,9,2,3,3,No,0.600791688,No
6283,S100A12,No,No,No,Yes,1,1,1,0,Yes,-0.520170265,No
7712,ZNF157,No,No,No,No,2,0,0,1,No,0.881815956,Yes
7044,LEFTY2,No,No,No,No,3,1,0,0,No,-0.810083342,No
642968,FAM163B,No,No,No,No,4,1,2,0,No,-0.934308929,No
145781,GCOM1,No,No,No,No,2,2,2,1,No,0.881815956,No
283970,PDXDC2P-NPIPB14P,No,No,No,No,3,1,2,2,No,1.729637405,No
643155,SMIM15,No,No,No,No,1,0,0,0,No,-0.520170265,No
146712,B3GNTL1,No,No,No,No,4,3,3,2,No,1.198424527,No
22854,NTNG1,No,No,No,No,5,0,0,0,No,-1.008786655,No
10046,MAMLD1,No,No,No,No,1,0,0,1,No,1.922447449,Yes
1375,CPT1B,No,No,Yes,No,2,0,0,0,No,-0.732073624,No
255082,CASC2,No,No,No,No,2,1,1,0,No,-0.732073624,No
81563,C1orf21,No,No,No,No,4,0,0,0,No,-0.934308929,No
653464,SRGAP2C,No,No,No,No,1,0,0,0,No,-0.520170265,No
100033426,SNORD116-14,No,No,No,No,1,0,0,0,No,-0.520170265,No
51372,TMA7,No,No,No,No,7,2,2,1,No,-0.382081901,No
7120,TMSB4XP6,No,No,No,No,3,2,0,1,No,0.459777032,No
554206,LOC554206,No,No,No,No,1,0,0,0,No,-0.520170265,No
221241,LINC00305,No,No,No,No,1,0,0,0,No,-0.520170265,No
53940,FTHL17,No,Yes,No,No,7,0,0,0,No,-1.153679204,No
84622,ZNF594,No,No,No,No,4,1,2,0,No,-0.934308929,Yes
128414,NKAIN4,No,No,No,No,2,1,2,1,No,0.881815956,No
54979,PLAAT2,No,No,No,No,6,1,1,1,No,-0.307864395,No
79800,CARF,No,No,Yes,No,2,1,1,1,No,0.881815956,No
65012,SLC26A10,No,No,No,No,1,1,1,0,No,-0.520170265,Yes
197320,ZNF778,No,No,No,No,3,1,1,1,No,0.459777032,Yes
5828,PEX2,No,Yes,Yes,No,5,3,3,0,No,-1.008786655,No
2696,GIPR,No,No,Yes,No,4,0,1,0,No,-0.934308929,No
